Player,Nation,Squad,Stage_Label,Stage_Num,Profile_Class,Profile_Label,classification_certainty,npxG_per90,xAG_per90,prog_carries_per90,pass_completion_pct,aerials_contested_per90,pressures_per90,z_npxG_per90,z_xAG_per90,z_prog_carries_per90,z_pressures_per90,z_pass_completion_pct,z_aerials_contested_per90,min_per90_sum,data_source,data_note,tournament
Alejandro Garnacho,ARG,Argentina,Quarterfinal,5,3,Pressing Engines,0.9993726960533978,0.29918032786885246,0.18442622950819673,5.778688524590164,78.85783718104496,1.0869565217391306,2.173913043478261,2.7237231547857226,2.1658541888488734,1.7047724217049998,-1.046826192587684,-0.04865642797235532,0.1340065864879262,24.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Tomás Conechny,ARG,Argentina,Quarterfinal,5,3,Pressing Engines,0.9993036587084254,0.2553191489361702,0.031914893617021274,1.4893617021276595,63.829787234042556,3.255813953488372,1.627906976744186,2.2285235193181974,-0.12049332981391336,-0.25367096420186974,-1.161967896981098,-1.4742723883153859,2.407595213463711,9.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Facundo Buonanotte,ARG,Argentina,Quarterfinal,5,3,Pressing Engines,0.9988719941979355,0.23076923076923078,0.18343195266272191,2.307692307692308,76.3986013986014,2.682926829268293,3.414634146341464,1.951351066984333,2.1509486581535207,0.11996672494795457,-0.7851830513034628,-0.28194855796008744,1.8070441439924794,16.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Santiago Pierotti,ARG,Argentina,Quarterfinal,5,3,Pressing Engines,0.9982376559243986,0.14418604651162792,0.11162790697674418,2,71.3302752293578,6.470588235294118,4.11764705882353,0.9738132459470067,1.0745106299585052,-0.020521046172379428,-0.6369317590825893,-0.7627485755657769,5.777606602138912,21.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Lucas Beltrán,ARG,Argentina,Quarterfinal,5,3,Pressing Engines,0.9969446330153853,0.14285714285714288,0.1382488479262673,1.0599078341013826,77.66497461928934,6,0,0.9588097138649698,1.4735938976301017,-0.4497532685354272,-1.5052607563762768,-0.16181574754686132,5.28429429673284,21.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Paulo Dybala,ARG,Argentina,Quarterfinal,5,3,Pressing Engines,0.9968842241123392,0.25477707006369427,0.3184713375796179,2.6114649681528666,81.75582990397805,0.9375,1.25,2.2224033632581714,4.17536842224765,0.25866484293299763,-1.2416608821978359,0.22625779531950055,-0.022666988768418134,15.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Exequiel Palacios,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.993855400354651,0.1171875,0.17968749999999997,1.171875,90.12707722385142,0,0,0.6689953929834369,2.0948143386674376,-0.3986307114142156,-1.5052607563762768,1.0203850326707948,-1.005437597194577,12.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Leonardo Balerdi,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.9903426559603195,0.03557312252964427,0.027667984189723317,0.5138339920948617,93.79968203497614,2.3333333333333335,2.3333333333333335,-0.25244381489235584,-0.18416014365663513,-0.6990825335599209,-1.013207657909854,1.3687818009298975,1.440569250443863,25.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Tomás Palacios,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.9863558238970099,0,0,0.5882352941176471,89.12466843501326,2.5714285714285716,2.727272727272727,-0.6540699849539954,-0.5989399803745651,-0.6651119960186173,-0.9301337581687694,0.9252928568265933,1.6901617859171731,5.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Guido Rodríguez,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.9819672377837645,0.015625,0.015625,0.3125,84.3585237258348,1.3559322033898304,4.067796610169491,-0.4776612678956711,-0.36470047437091263,-0.7910086659104606,-0.647444216676944,0.47315888131604317,0.4159707404161386,12.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
José Luis Palomino,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.9791850750676037,0.041666666666666664,0,0.3333333333333333,86.68941979522185,3,1,-0.18364673946513063,-0.5989399803745651,-0.781496473074188,-1.2943808570335242,0.6942762352067812,2.1394283497691315,12,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Máximo Perrone,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.9752388390721402,0.043689320388349516,0.10679611650485438,0.7766990291262136,90.39463886820552,1.509433962264151,2.8301886792452833,-0.16081065958703034,1.0020756723105935,-0.5790622332964253,-0.9084308525760334,1.045766912017218,0.5768848918437669,20.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Lautaro Valenti,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.9689201864489159,0.011560693641618497,0.011560693641618497,0.17341040462427745,84.4578313253012,2.5714285714285716,2.727272727272727,-0.5235479284021717,-0.42562982564353896,-0.8545149244416448,-0.9301337581687694,0.48257956459044843,1.6901617859171731,17.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Nicolás González,ARG,Argentina,Quarterfinal,5,3,Pressing Engines,0.9670061591689381,0.211340206185567,0.05670103092783506,1.8041237113402062,75.98116169544741,2.4,1.2,1.7319943117524117,0.2510837939892046,-0.10995527160207651,-1.2522048771649736,-0.32154841991129735,1.5104551603763896,19.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Leandro Paredes,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.9646061063686198,0.0457516339869281,0.09803921568627451,1.1111111111111112,87.97770700636943,1.6666666666666667,2.5,-0.13752681343681056,0.8707980965110971,-0.4263746071866773,-0.9780610080193951,0.816487887163936,0.7417101511185944,15.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Facundo Medina,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.9621133128171077,0.0636042402826855,0.0706713780918728,1.6254416961130742,87.6124933827422,1.4285714285714286,2.7142857142857144,0.0640319304212328,0.4605178559670431,-0.19153884529236184,-0.9328724581602338,0.7818423827496032,0.49211761564528417,28.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Ezequiel Ávila,ARG,Argentina,Quarterfinal,5,3,Pressing Engines,0.9588734582920339,0.2,0.13333333333333333,1.6,69.74789915966386,2.173913043478261,1.7391304347826089,1.6039615933925557,1.3999038041899357,-0.20315514862881345,-1.1385131053454027,-0.9128585757438452,1.2734507701704294,7.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Enzo Barrenechea,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.9383930323593102,0.053497942386831275,0.037037037037037035,0.8641975308641975,86.53846153846155,2.608695652173913,3.0434782608695654,-0.05006976852384799,-0.043705595773314926,-0.5391117074684268,-0.8634523670722469,0.6799557810599025,1.7292284436434302,24.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Lisandro Martínez,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.9274059925567808,0.06666666666666667,0.05641025641025642,1.1794871794871795,89.41877794336811,1.7241379310344829,4.482758620689656,0.0986072078281883,0.24672469771041608,-0.3951551024932698,-0.5599370696673854,0.9531931639641106,0.801956625198359,19.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Juan Foyth,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.9063360513168611,0.14201183431952663,0.01775147928994083,0.7692307692307693,87.01973001038421,2.5714285714285716,2.727272727272727,0.9492660470080527,-0.33282172503313745,-0.5824721306537151,-0.9301337581687694,0.7256106742231836,1.6901617859171731,16.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Nahuel Estévez,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.8883094463693065,0.013698630136986302,0.10958904109589042,0.4109589041095891,75.71884984025559,0.5555555555555556,2.7777777777777777,-0.4994102878069714,1.0439453220072163,-0.7460537819582134,-0.9194832582019639,-0.34643228499475404,-0.42305501442351984,7.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Nicolás Tagliafico,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.8668498144653549,0.14218009478672985,0.037914691943127965,1.4691943127962084,86.62182361733932,2,3.5,0.9511657342497138,-0.030548382868071954,-0.26287909682546734,-0.7671811086766425,0.6878638137424281,1.0911397007812285,21.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Lautaro Gianetti,ARG,Argentina,Quarterfinal,5,5,Balanced Contributors,0.8564609448246625,0,0.01020408163265306,0,82.55208333333334,3.6363636363636367,4.242424242424242,-0.6540699849539954,-0.44596724175993496,-0.9336915584545498,-0.6106187591645988,0.30179331731802816,2.806521126397797,9.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Nicolás Valentini,ARG,Argentina,Quarterfinal,5,4,Limited Role Players,0.8508368570823776,0.024,0.064,0.32,67.52136752136752,2.5714285714285716,2.727272727272727,-0.38310619555240927,0.36050503621639524,-0.7875842764894024,-0.9301337581687694,-1.124075536757281,1.6901617859171731,12.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
